	complexity	length	TE	TE_inf	expr_x	expr_y	index_column	method	exp_type	data_version	system	snr	init
0	6	8	1.7644105759464115	1.7644105759464115	-0.177*y	0.159*x	0	proged	numdif	all	shearflow	inf	0
1	7	10	1.7554162600043595	1.7554162600043595	-0.177*y	-0.095*x*y	1	proged	numdif	all	shearflow	inf	0
2	8	13	1.4551514189786339	1.4551514189786339	-1.184*y - 2.027	0.159*x	2	proged	numdif	all	shearflow	inf	0
3	18	33	0.12781017883595364	0.12781017883595364	-1.361 - 1.942*sin(0.648*x*y)/x	0.518*sin(2.06*x)	3	proged	numdif	all	shearflow	inf	0
4	16	33	1.0916587656359922	1.0916587656359922	-1.257*y*cos(0.36*x*y) - 1.372	0.518*sin(2.06*x)	4	proged	numdif	all	shearflow	inf	0
5	17	35	0.7056993934575474	0.7056993934575474	-1.257*y*cos(0.36*x*y) - 1.372	0.954*x*cos(1.056*x)	5	proged	numdif	all	shearflow	inf	0
6	23	48	0.06476883301522837	0.06476883301522837	-0.073*y**3*cos(1.458*x) - 0.41*y - 0.509	0.953*x*cos(1.056*x) + 0.001	6	proged	numdif	all	shearflow	inf	0
7	32	67	0.016472421516802116	0.016472421516802116	-0.073*y**3*cos(1.458*x) - 0.41*y - 0.509	-0.007*x**3*y + 1.379*x*sin(0.994*y) + 1.425*x	7	proged	numdif	all	shearflow	inf	0
8	31	62	0.01840434874076921	0.01840434874076921	-0.073*y**3*cos(1.458*x) - 0.41*y - 0.509	1.3*x*sin(1.002*y) + 1.369*x + 0.001 + 0.002/y	8	proged	numdif	all	shearflow	inf	0
9	33	69	0.013530137393967431	0.013530137393967431	-0.073*y**3*cos(1.458*x) - 0.41*y - 0.509	-0.412*x*y**2*sin(0.521*y) + 1.308*x*y + 1.381*x	9	proged	numdif	all	shearflow	inf	0
10	27	57	0.03693391717071462	0.03693391717071462	-0.073*y**3*cos(1.458*x) - 0.41*y - 0.509	-0.312*x*y*sin(1.305*y) + 0.505*x	10	proged	numdif	all	shearflow	inf	0
11	21	43	0.0795831635016974	0.0795831635016974	-0.073*y**3*cos(1.458*x) - 0.41*y - 0.509	0.954*x*cos(1.056*x)	11	proged	numdif	all	shearflow	inf	0
