t,x,y
0.0,5.80195472817425,9.79266054660331
0.1,6.903302494646264,10.492457492192564
0.2,7.902031566480673,11.200271612077586
0.30000000000000004,8.808168433912384,11.914732113400202
0.4,9.630554394895418,12.634610285411817
0.5,10.37701122821571,13.35879854052473
0.6000000000000001,11.0544811159315,14.086293281627091
0.7000000000000001,11.669145068084298,14.81618079457997
0.8,12.22652338930801,15.54762555449066
0.9,12.731561124316439,16.279860474104733
1.0,13.1887009170928,17.012178726579236
1.1,13.601945301946808,17.743926853358463
1.2000000000000002,13.974910100634908,18.474498927637473
1.3,14.310870316512517,19.20333158982985
1.4000000000000001,14.612799683368547,19.92989980715016
1.5,14.883404834453719,20.653713237361867
1.6,15.125154898920329,21.3743130987639
1.7000000000000002,15.340307202140023,22.091269466013085
1.8,15.53092963830991,22.80417892538687
1.9000000000000001,15.698920194174752,23.512662534382272
2.0,15.846024028272936,24.21636403970066
2.1,15.973848448172697,24.914948315125233
2.2,16.08387607643499,25.608099986917818
2.3000000000000003,16.177476452737615,26.295522219406323
2.4000000000000004,16.255916283222536,26.976935637619395
2.5,16.320368517573815,27.65207736730122
2.6,16.3719204084533,28.320700175564923
2.7,16.411580686092016,28.982571697888375
2.8000000000000003,16.44028596225199,29.637473739233737
2.9000000000000004,16.458906461988878,30.285201638826237
3.0,16.468251168159057,30.925563689626205
3.1,16.469072452083683,31.558380604807077
3.2,16.46207025390011,32.18348502464799
3.3000000000000003,16.447895867603208,32.80072105819601
3.4000000000000004,16.427155378507347,33.40994385485987
3.5,16.400412794493054,34.01101920180667
3.6,16.368192906980596,34.60382314363395
3.7,16.330983912825552,35.1882416213212
3.8000000000000003,16.289239824251087,35.76417012791662
3.9000000000000004,16.243382690374613,36.33151337881349
4.0,16.193804650808488,36.89018499481034
4.1000000000000005,16.140869839137984,37.440107196446945
4.2,16.084916151767683,37.981210508362
4.3,16.026256895583366,38.513433472641786
4.4,15.965182326174892,39.03672237031216
4.5,15.901961086804038,39.551030950294404
4.6000000000000005,15.83684155702023,40.056320165276254
4.7,15.770053118675525,40.55255791406933
4.800000000000001,15.701807346116725,41.03971879011888
4.9,15.632299126487155,41.51778383591151
5.0,15.561707715341687,41.98674030309369
5.1000000000000005,15.490197732155442,42.44658141816473
5.2,15.417920099771445,42.89730615365058
5.300000000000001,15.345012931375242,43.33891900469611
5.4,15.271602368196312,43.77142977103678
5.5,15.197803370790945,44.19485334432877
5.6000000000000005,15.123720466503693,44.609209500822594
5.7,15.049448455442086,45.01452269937495
5.800000000000001,14.975073077105138,45.410821884791716
5.9,14.900671639635986,45.798140296491475
6.0,14.826313613518483,46.176515282476686
6.1000000000000005,14.752061191420774,46.54598811858752
6.2,14.677969815775885,46.9066038330073
6.300000000000001,14.604088675604334,47.25841103597681
6.4,14.530461174007511,47.60146175466252
6.5,14.457125367690834,47.93581127311347
6.6000000000000005,14.38411437981733,48.26151797722909
6.7,14.311456787444857,48.57864320464834
6.800000000000001,14.239176984746493,48.88725109946058
6.9,14.167295523175532,49.187408471627265
7.0,14.095829429698576,49.47918466099335
7.1000000000000005,14.024792504183182,49.762651405759236
7.2,13.95419559698016,50.03788271527815
7.300000000000001,13.88404686772735,50.30495474703205
7.4,13.81435202635053,50.56394568763873
7.5,13.745114557210204,50.814935637736646
7.6000000000000005,13.676335927317274,51.05800650058848
7.7,13.608015779497993,51.29324187424574
7.800000000000001,13.540152111364808,51.52072694711326
7.9,13.472741440915398,51.74054839675356
8.0,13.405778959549606,51.95279429177169
8.1,13.339258673265201,52.15755399662349
8.200000000000001,13.273173532759944,52.35491807919334
8.3,13.207515553137934,52.54497822099108
8.4,13.142275923886372,52.72782712982493
8.5,13.077445109761335,52.903558454804056
8.6,13.013012943184615,53.07226670354877
8.700000000000001,12.948968708734967,53.23404716147066
8.8,12.885301220280056,53.388995813006034
8.9,12.821998891260867,53.53720926470402
9.0,12.759049798643808,53.67878467003838
9.1,12.69644174097391,53.813819655885894
9.200000000000001,12.634162291001724,53.94241225054955
9.3,12.572198843277016,54.06466081327462
9.4,12.510538657103607,54.180663965185
9.5,12.449168895236886,54.29052052156451
9.600000000000001,12.388076658640435,54.39432942546976
9.700000000000001,12.327249017656039,54.49218968258975
9.8,12.266673039863036,54.58420029736183
9.9,12.206335814923634,54.67046021029417
