  index    complexity    length         TE     TE_inf  expr_x                                                              expr_y                                                                                             index_column  method    data_version    system      snr    init
    372            55       344  0.0157996  0.0157996  (x1 + sin(x2)/(0.052*x1 - 0.003))*(0.001*x1**2 - 0.053*x1 + 0.003)  0.991*x1 + (x1 - cos(x2))/(0.213*x1*sin(1.431 + 0.359/(x1 - 0.012)) + 0.769*x1 + 0.027) - 0.986             372  dso       all             glider      inf       1
    366            51       296  0.0158485  0.0158485  (x1 + sin(x2)/(0.052*x1 - 0.003))*(0.001*x1**2 - 0.053*x1 + 0.003)  x1*(1.001 - 1.067*cos(x2)/((-sin(x1 + 3.757) - 3.633)*(-sin(x1 + 4.645) - 1.003)))                          366  dso       all             glider      inf       1
    339            47       263  0.0187154  0.0187154  (x1 + sin(x2)/(0.052*x1 - 0.003))*cos(0.052*x1 - 4.716)             x1*(1.001 - 1.067*cos(x2)/((-sin(x1 + 3.757) - 3.633)*(-sin(x1 + 4.645) - 1.003)))                          339  dso       all             glider      inf       1
    210            45       286  0.020788   0.020788   -0.052*x1*(x1 - 0.057) - sin(x2)                                    0.991*x1 + (x1 - cos(x2))/(0.213*x1*sin(1.431 + 0.359/(x1 - 0.012)) + 0.769*x1 + 0.027) - 0.986             210  dso       all             glider      inf       1
    183            43       263  0.0208183  0.0208183  -0.052*x1*(x1 - 0.058) - sin(x2)                                    0.991*x1 + (x1 - cos(x2))/(0.213*x1*sin(1.431 + 0.359/(x1 - 0.012)) + 0.769*x1 + 0.027) - 0.986             183  dso       all             glider      inf       1
    204            41       238  0.0226183  0.0226183  -0.052*x1*(x1 - 0.057) - sin(x2)                                    x1*(1.001 - 1.067*cos(x2)/((-sin(x1 + 3.757) - 3.633)*(-sin(x1 + 4.645) - 1.003)))                          204  dso       all             glider      inf       1
    177            39       215  0.0226402  0.0226402  -0.052*x1*(x1 - 0.058) - sin(x2)                                    x1*(1.001 - 1.067*cos(x2)/((-sin(x1 + 3.757) - 3.633)*(-sin(x1 + 4.645) - 1.003)))                          177  dso       all             glider      inf       1
    252            32       169  0.0265429  0.0265429  -0.049*x1*(x1 + 0.223/x2) - 0.992*sin(x2)                           x1 - 0.014 + 0.027/(x1 - 0.081) - cos(x2)/x1                                                                252  dso       all             glider      inf       1
    113            18        89  0.0377598  0.0377598  -0.129*x1 - sin(x2) + 0.064                                         x1 - 0.879*cos(x2)/x1                                                                                       113  dso       all             glider      inf       1
     86            17        67  0.102287   0.102287   -0.09*x1 - sin(x2)                                                  x1 - 0.879*cos(x2)/x1                                                                                        86  dso       all             glider      inf       1
     58            16        81  0.465618   0.465618   -sin(x2) - 0.113                                                    x1 - 0.071*x2 + 0.796/x1                                                                                     58  dso       all             glider      inf       1
     59            15        64  0.820188   0.820188   -sin(x2) - 0.113                                                    x1 - 0.879*cos(x2)/x1                                                                                        59  dso       all             glider      inf       1
     29            12        48  0.963501   0.963501   -1.113/x2                                                           x1 + 0.568/x1                                                                                                29  dso       all             glider      inf       1
      3            11        70  1.01596    1.01596    -0.118*x1                                                           x1 - 0.578 + 0.716/x1                                                                                         3  dso       all             glider      inf       1
      2            10        49  1.16062    1.16062    -0.118*x1                                                           x1 + 0.568/x1                                                                                                 2  dso       all             glider      inf       1
      0             8        45  1.28477    1.28477    -0.118*x1                                                           3.055 - x1                                                                                                    0  dso       all             glider      inf       1
