	index	complexity	length	TE	TE_inf	expr_x	expr_y	index_column	method	data_version	system	snr	init
22	237	30	263	0.0315604856984791	0.0315604856984791	-0.5*sin(-1.002*x1 + x2 + 0.01) + 1.001*cos(x1 + 1.57) - 0.002	-0.314*x1 + 25.224*cos(0.074*x2 + 0.266) - 22.318	237	dso	allonger	barmag	inf	1
15	168	28	196	0.031565651872073115	0.031565651872073115	0.5*sin(x1 - x2) + 1.0*cos(x1 + 1.571)	-0.314*x1 + 25.224*cos(0.074*x2 + 0.266) - 22.318	168	dso	allonger	barmag	inf	1
11	146	27	228	0.04842925899705354	0.04842925899705354	x1*(-0.11*cos(1.207*x2 - 1.137) - 0.651) + 4.382	-0.315*x1 + 30.478*cos(0.067*x2 + 0.243) - 27.561	146	dso	allonger	barmag	inf	1
14	167	25	170	0.06831386221454527	0.06831386221454527	0.5*sin(x1 - x2) + 1.0*cos(x1 + 1.571)	0.558*cos(1.07*x2 + 0.151) - 0.511	167	dso	allonger	barmag	inf	1
10	144	24	203	0.08075629679853301	0.08075629679853301	x1*(-0.11*cos(1.207*x2 - 1.137) - 0.651) + 4.382	0.558*cos(1.07*x2 + 0.151) - 0.511	144	dso	allonger	barmag	inf	1
13	164	23	148	0.09873194814386715	0.09873194814386715	0.5*sin(x1 - x2) + 1.0*cos(x1 + 1.571)	-0.27*x1 - 0.61*x2 + 1.789	164	dso	allonger	barmag	inf	1
9	141	22	181	0.1187251234187652	0.1187251234187652	x1*(-0.11*cos(1.207*x2 - 1.137) - 0.651) + 4.382	-0.27*x1 - 0.61*x2 + 1.789	141	dso	allonger	barmag	inf	1
12	163	21	128	0.12912362999747767	0.12912362999747767	0.5*sin(x1 - x2) + 1.0*cos(x1 + 1.571)	0.64*cos(x2) - 0.632	163	dso	allonger	barmag	inf	1
8	140	20	161	0.1336731837476126	0.1336731837476126	x1*(-0.11*cos(1.207*x2 - 1.137) - 0.651) + 4.382	0.64*cos(x2) - 0.632	140	dso	allonger	barmag	inf	1
7	139	19	156	0.18679866086714048	0.18679866086714048	x1*(-0.11*cos(1.207*x2 - 1.137) - 0.651) + 4.382	0.139 - 0.487*x2	139	dso	allonger	barmag	inf	1
6	93	16	134	0.22695459215267208	0.22695459215267208	1.311*x2 + 1.311*cos(x2 - 5.124) - 0.522	0.139 - 0.487*x2	93	dso	allonger	barmag	inf	1
5	73	15	114	0.36295794520256736	0.36295794520256736	x2*(2.996 - 0.504*x1)	sin(0.566*x2 + 2.098) - 0.779	73	dso	allonger	barmag	inf	1
4	71	13	94	0.37407396387347375	0.37407396387347375	x2*(2.996 - 0.504*x1)	0.64*cos(x2) - 0.632	71	dso	allonger	barmag	inf	1
3	70	12	89	0.39250225985967313	0.39250225985967313	x2*(2.996 - 0.504*x1)	0.139 - 0.487*x2	70	dso	allonger	barmag	inf	1
2	2	11	69	0.4676356802387585	0.4676356802387585	5.947 - x1	0.64*cos(x2) - 0.632	2	dso	allonger	barmag	inf	1
1	1	10	64	0.48177979996007336	0.48177979996007336	5.947 - x1	0.139 - 0.487*x2	1	dso	allonger	barmag	inf	1
0	0	8	43	1.184830545288137	1.184830545288137	5.947 - x1	x1 - 5.99	0	dso	allonger	barmag	inf	1
