  index    complexity    length           TE       TE_inf  expr_x                                                                                                  expr_y                                                                                                              index_column  method    data_version    system       snr    init
    459            82       522  0.000298873  0.000298873  -1.93*(-0.519*x2 - 0.078*(0.031 - 0.284*cos(x2 + 1.486))*cos(x1) - 0.004)*cos(x1)*cos(x2)/(x2*sin(x2))  -x1**3*(-0.048*x1 + (-0.379*sin(x2) - 0.078)*sin(1.62*x1)*cos(x2 - 1.571) - 0.191/x1)*sin(x1 + 3.141) + 0.958*x1             459  dso       allonger        shearflow    inf       2
    319            61       432  0.000586124  0.000586124  0.99912555276141809*cos(x1)*cos(x2)/sin(x2)                                                             -x1**3*(-0.048*x1 + (-0.379*sin(x2) - 0.078)*sin(1.62*x1)*cos(x2 - 1.571) - 0.191/x1)*sin(x1 + 3.141) + 0.958*x1             319  dso       allonger        shearflow    inf       2
    334            54       345  0.000768584  0.000768584  cos(x1)*cos(x2 - 0.001)/sin(x2)                                                                         x1*(0.026 - 0.016*sin(x1 - 1.455))*(x1 + 22.576)*sin(x2 - 1.571)**2 + 0.066*x1                                               334  dso       allonger        shearflow    inf       2
    314            47       371  0.00168117   0.00168117   0.99912555276141809*cos(x1)*cos(x2)/sin(x2)                                                             x1*(0.026 - 0.016*sin(x1 - 1.455))*(x1 + 22.576)*sin(x2 - 1.571)**2 + 0.066*x1                                               314  dso       allonger        shearflow    inf       2
    390            45       306  0.00458189   0.00458189   (0.007*x2 + 0.99752773986745384*cos(x1)*cos(x2) - 0.007*cos(x2) + 0.011)/sin(x2)                        x1**2*(0.575*sin(x2) + 0.006)*sin(x1) + 0.92*x1                                                                              390  dso       allonger        shearflow    inf       2
    290            39       235  0.00662875   0.00662875   1.0*cos(x1)*cos(x2)/sin(x2)                                                                             x1**2*(0.575*sin(x2) + 0.006)*sin(x1) + 0.92*x1                                                                              290  dso       allonger        shearflow    inf       2
    310            38       276  0.00681657   0.00681657   0.99912555276141809*cos(x1)*cos(x2)/sin(x2)                                                             x1**2*(0.575*sin(x2) + 0.006)*sin(x1) + 0.92*x1                                                                              310  dso       allonger        shearflow    inf       2
    326            35       186  0.0131287    0.0131287    cos(x1)*cos(x2 - 0.001)/sin(x2)                                                                         0.779*x1*sin(x1**2 + 0.806)                                                                                                  326  dso       allonger        shearflow    inf       2
    269            34       247  0.0794408    0.0794408    (-0.603*x2 + (-2.793*x2 - 4.388)*cos(x1) - 0.946)*cos(x1)                                               -1.091*x1*cos(1.0*x2 + 1.571) + 1.162*x1                                                                                     269  dso       allonger        shearflow    inf       2
    268            29       201  0.0796216    0.0796216    (-0.603*x2 + (-2.793*x2 - 4.388)*cos(x1) - 0.946)*cos(x1)                                               -1.091*x1*cos(x2 - 4.713) + 1.162*x1                                                                                         268  dso       allonger        shearflow    inf       2
    267            27       182  0.0800153    0.0800153    (-0.603*x2 + (-2.793*x2 - 4.388)*cos(x1) - 0.946)*cos(x1)                                               -1.091*x1*(-sin(x2) - 1.065)                                                                                                 267  dso       allonger        shearflow    inf       2
    264            23       157  0.103711     0.103711     (-0.603*x2 + (-2.793*x2 - 4.388)*cos(x1) - 0.946)*cos(x1)                                               1.432*x1*cos(x1)                                                                                                             264  dso       allonger        shearflow    inf       2
    262            22       138  0.466137     0.466137     (-0.603*x2 + (-2.793*x2 - 4.388)*cos(x1) - 0.946)*cos(x1)                                               sin(2*x1)                                                                                                                    262  dso       allonger        shearflow    inf       2
     45            15        73  0.770342     0.770342     0.817 + 1.001/x2                                                                                        x1*sin(x2) + 1.08*x1                                                                                                          45  dso       allonger        shearflow    inf       2
     40            10        61  0.994822     0.994822     0.817 + 1.001/x2                                                                                        0.181*x1                                                                                                                      40  dso       allonger        shearflow    inf       2
      0             8        46  2.40285      2.40285      -x2 - 1.568                                                                                             0.181*x1                                                                                                                       0  dso       allonger        shearflow    inf       2
