t,x,y,dx,dy
0.0,6.303016245256548,-9.228697040929458,4.214273145646885,386.37724234800197
0.01,6.345158976713017,-5.364924617449438,-95.62860134964528,-510.04781962243084
0.02,4.390444218263642,-19.429653433378075,-37.15665470113096,328.41876286169907
0.03,5.6020258826903975,1.2034506397845441,36.093957808142015,2345.809444085144
0.04,5.112323374426483,27.4865354483248,10.698965693934559,-553.5848049923624
0.05,5.816005196569089,-9.868245460062704,93.95006326089947,-842.0255080679901
0.06,6.991324639644472,10.646025286965,12.059753557805175,-232.78927498368523
0.07,6.057200267725192,-14.52403095973641,-52.83931718286659,-1260.7530383731407
0.08,5.93453829598714,-14.569035480497817,-82.39991007723555,320.3195125959264
0.09,4.409202066180481,-8.11764070781788,-27.296276676587492,411.20800952252955
0.1,5.388612762455391,-6.344875290047225,13.741794401430818,740.2165655878525
0.11,4.6840379542090975,6.68669060393917,-28.181611695571007,264.58766521665785
0.12,4.82498052854397,-1.0531219857140686,13.590426250516696,539.1180848125412
0.13,4.9558464792194314,17.469052300189993,34.77997954861265,-212.3779032996786
0.14,5.520580119516223,-5.300680051707641,18.923194112856212,-465.8459296208446
0.15,5.334310361476556,8.152133707773102,-55.04221501548119,1072.2236247659275
0.16,4.4197358192066,16.14379244361091,-40.77528896098479,300.2310126357053
0.17,4.51880458225686,14.156753960487208,68.46420612775566,-936.0206888640242
0.18,5.789019941761713,-2.576621333669574,-46.592791114609255,-790.785420166747
0.19,3.5869487599646748,-1.6589544428477327,-69.45491392402458,-57.7664332787942
0.2,4.399921663281221,-3.731949999245458,162.69692434077209,-541.2998572833108
0.21,6.840887246780117,-12.484951588513947,42.34827279913627,-247.3543025348122
0.22,5.246887119263946,-8.679036049941702,-172.7785662649582,-296.5703835882969
0.23,3.3853159214809527,-18.416359260279886,86.06086532288981,493.4679825010179
0.24,6.968104425721743,1.190323600078657,61.68844561981774,792.6782179135847
0.25,4.619084833877308,-2.562794902008191,-78.53494596859751,-161.05036258753813
0.26,5.397405506349792,-2.0306836516721054,-41.86139611431341,174.65252058482133
0.27,3.7818569115910394,0.9302555096882359,8.117781751769959,1441.9467684874567
0.28,5.5597611413851915,26.808251718077027,99.11459882679651,200.65108890181563
0.29,5.76414888812697,4.943277287724548,-10.039995519200762,-1263.4238136953054
0.3,5.358961231001176,1.5397754441709217,-85.50803418079317,711.4007426089811
0.31,4.053988204511106,19.17129213990417,-15.558521386973112,-264.33970618718644
0.32,5.047790803261714,-3.747018679572807,60.326624801394146,-1841.6360708867796
0.33,5.260520700538989,-17.66142927783142,-31.335835677294675,502.58876146902895
0.34,4.4210740897158205,6.304756549807772,14.357121469050504,608.8377401861644
0.35000000000000003,5.547663129919999,-5.484674474108132,27.24355150973068,-184.56050855845533
0.36,4.965945119910434,2.6135463786386657,-103.70587782008833,-1298.0628421626502
0.37,3.4735455735182326,-31.445931317361136,38.28805675195221,-230.7190836737563
